Customer ID,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Customer Status
8652-YHIYU,Female,30,No,3,0,16,Yes,27.23,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,79.5,1264.2,Stayed
8654-DHAOW,Female,47,No,0,0,2,Yes,21.3,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,54.15,101.65,Joined
8659-HDIYE,Female,68,No,0,0,64,Yes,27.7,Yes,DSL,No,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,No,Credit Card,74.65,4869.35,Stayed
8659-IOOPU,Female,25,Yes,2,4,71,Yes,32.16,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,100.45,7159.7,Stayed
8660-BUETV,Female,37,No,0,0,3,Yes,34.89,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,44.75,148.05,Joined
8661-BOYNW,Female,38,Yes,0,1,72,Yes,5.25,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.4,6096.45,Stayed
8663-UPDGF,Female,54,No,0,0,26,Yes,25.4,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.5,1800.05,Stayed
8665-UTDHZ,Male,27,Yes,0,1,1,No,0,PhoneServiceUserOnly,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.2,30.2,Churned
8668-KNZTI,Male,42,No,0,0,52,Yes,47.9,No,DSL,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,53.75,2790.65,Stayed
8670-ERCJH,Male,33,No,0,0,72,Yes,2.56,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,113.4,8164.1,Stayed
8670-MEFCP,Female,23,Yes,2,7,36,Yes,40.54,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,92.9,3379.25,Stayed
8671-KKKOS,Female,50,Yes,0,3,46,No,0,PhoneServiceUserOnly,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.55,2062.15,Stayed
8672-OAUPW,Male,48,No,0,0,51,Yes,36.59,No,DSL,No,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,47.85,2356.75,Stayed
8676-OOQEJ,Male,52,No,0,0,4,No,0,PhoneServiceUserOnly,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.5,118.4,Stayed
8676-TRMJS,Male,27,No,0,0,3,Yes,34.49,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,75,209.1,Churned
8677-HDZEE,Female,42,No,0,0,56,Yes,2.5,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.45,5916.95,Stayed
8679-JOEVF,Female,75,No,0,0,16,Yes,36.83,No,DSL,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.4,1023.9,Churned
8679-LZBMD,Male,30,Yes,0,7,44,Yes,23.75,No,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.65,3974.15,Stayed
8680-CGLTP,Male,35,No,0,0,29,Yes,8,No,DSL,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,58.75,1696.2,Stayed
8681-ICONS,Male,20,Yes,1,5,29,Yes,24.64,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,Yes,Mailed Check,20.65,654.85,Stayed
8685-WHQPW,Female,79,No,0,0,22,Yes,5.09,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,1692.6,Churned
8687-BAFGU,Male,34,No,0,0,1,Yes,23.7,No,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74,74,Joined
8690-UPCZI,Male,26,Yes,2,5,29,Yes,36.7,Yes,DSL,Yes,No,No,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,69.05,1958.45,Stayed
8690-ZVLCL,Female,49,Yes,1,10,68,Yes,43.51,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,88,6161.9,Stayed
8695-ARGXZ,Male,66,Yes,0,1,34,Yes,2.07,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.55,2425.4,Stayed
8695-WDYEA,Male,32,No,0,0,1,Yes,39.3,No,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.25,51.25,Joined
8696-JKZNU,Female,78,No,0,0,37,Yes,26.95,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.25,2841.55,Churned
8699-ASUFO,Male,72,Yes,0,1,7,Yes,8.92,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,527.9,Churned
8701-DGLVH,Male,36,No,0,0,51,Yes,47.43,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Credit Card,20.45,1042.65,Stayed
8705-DWKTI,Male,58,No,0,0,52,Yes,5.92,No,Fiber Optic,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,83.8,4331.4,Stayed
8705-WZCYL,Male,40,No,0,0,1,Yes,27.46,No,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.8,44.8,Joined
8706-HRADD,Male,29,No,0,0,21,No,0,PhoneServiceUserOnly,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,43.55,1011.5,Stayed
8707-HOEDG,Female,26,Yes,3,4,70,Yes,5.51,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,110.2,7689.8,Stayed
8707-RMEZH,Female,67,Yes,0,6,69,Yes,34.55,No,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,One Year,No,Credit Card,87.3,6055.55,Stayed
8708-XPXHZ,Female,25,Yes,0,1,42,Yes,6.84,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,4186.3,Churned
8709-KRDVL,Female,44,No,0,0,33,Yes,16.57,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100,3320.6,Stayed
8710-YGLWG,Male,44,No,0,0,1,Yes,15.76,No,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.9,44.9,Joined
8711-LOBKY,Male,50,Yes,1,2,59,Yes,41.19,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Credit Card,19.85,1188.25,Stayed
8713-IGZSO,Male,50,No,0,0,2,Yes,40.25,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Credit Card,24.85,62,Joined
8714-CTZJW,Female,24,No,0,0,4,Yes,19.84,No,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,82.85,319.6,Stayed
8714-EUHJO,Female,39,Yes,0,1,31,Yes,38.67,Yes,Cable,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.15,2995.45,Churned
8715-KKTFG,Female,63,Yes,0,6,61,Yes,18.03,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.3,6518.35,Stayed
8717-VCTXJ,Male,32,No,0,0,42,Yes,48.41,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,Yes,Credit Card,19.55,839.4,Stayed
8718-PTMEZ,Female,46,No,0,0,13,No,0,PhoneServiceUserOnly,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31.05,347.25,Churned
8720-RQSBJ,Male,69,No,0,0,1,Yes,28.67,No,DSL,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,44,44,Joined
8722-NGNBH,Male,25,No,0,0,5,No,0,PhoneServiceUserOnly,Cable,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,40,223.45,Churned
8722-PRFDV,Female,21,Yes,3,10,71,Yes,48.76,No,Cable,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,77.55,5574.35,Stayed
8725-JEDFD,Male,26,No,0,0,27,Yes,34.98,No,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.05,1793.25,Stayed
8727-JQFHV,Male,60,Yes,2,8,57,Yes,29.64,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Credit Card,20.75,1123.15,Stayed
8727-XDPUD,Male,51,No,0,0,37,No,0,PhoneServiceUserOnly,DSL,No,No,No,No,Yes,No,No,No,Two Year,No,Credit Card,35.8,1316.9,Stayed
8728-SKJLR,Male,45,No,0,0,41,Yes,1.08,No,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.25,3089.1,Stayed
8731-WBBMB,Female,26,Yes,0,7,26,Yes,11.23,No,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.9,2078.55,Stayed
8734-DKSTZ,Female,20,Yes,2,0,10,Yes,6.5,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.95,858.6,Stayed
8734-FNWVH,Male,21,Yes,1,6,31,Yes,30.67,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.7,1825.5,Stayed
8735-DCXNF,Male,34,Yes,0,9,10,Yes,21.85,No,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.95,568.85,Stayed
8735-IJJEG,Male,27,Yes,0,6,14,Yes,4.05,No,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.2,668.85,Stayed
8735-NBLWT,Male,34,No,2,0,9,Yes,45.83,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Credit Card,20.4,184.1,Stayed
8735-SDUFN,Female,65,Yes,0,5,72,Yes,8.68,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Bank Withdrawal,24.3,1778.7,Stayed
8738-JOKAR,Female,55,No,0,0,42,Yes,39.32,No,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,67.7,2882.25,Stayed
8739-QOTTN,Female,35,Yes,0,3,2,Yes,5.42,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Credit Card,20.35,41.85,Joined
8739-WWKDU,Male,69,No,0,0,25,Yes,18.46,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,2196.15,Churned
8739-XNIKG,Female,29,No,0,0,5,Yes,48.49,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84,424.75,Stayed
8740-CRYFY,Male,62,No,0,0,1,Yes,23.96,No,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,78.95,Churned
8740-XLHDR,Male,30,No,0,0,5,No,0,PhoneServiceUserOnly,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,43.25,219,Churned
8741-LQOBK,Female,27,Yes,2,9,46,No,0,PhoneServiceUserOnly,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.05,1620.25,Stayed
8745-PVESG,Female,44,No,0,0,57,No,0,PhoneServiceUserOnly,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,41.1,2258.25,Stayed
8746-BFOAJ,Male,79,No,0,0,21,Yes,23.23,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,No,Bank Withdrawal,20.5,429.55,Stayed
8746-OQQRW,Male,64,No,0,0,4,Yes,3.69,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Credit Card,25.25,101.9,Stayed
8747-UDCOI,Female,29,Yes,0,7,65,Yes,48.66,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Bank Withdrawal,19.35,1319.95,Stayed
8748-HFWBO,Male,49,Yes,3,2,19,Yes,32.47,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,No,Credit Card,19.9,357.7,Stayed
8749-CLJXC,Male,56,No,0,0,1,Yes,13.51,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Credit Card,20.05,20.05,Joined
8749-JMNKX,Male,80,Yes,0,1,51,Yes,22.14,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,4750.95,Churned
8749-TZYEC,Male,38,Yes,0,1,72,Yes,13.72,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Credit Card,24.8,1874.3,Stayed
8750-QWZAJ,Female,38,Yes,2,1,70,Yes,48.44,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Bank Withdrawal,19.8,1378.75,Stayed
8751-EDEKA,Female,56,Yes,0,7,28,Yes,33.09,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.9,2433.5,Stayed
8752-GHJFU,Male,70,Yes,0,7,71,Yes,36.6,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,92,6585.2,Stayed
8752-IMQOS,Male,28,Yes,0,1,5,Yes,5.2,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,No,Credit Card,20.1,85.1,Stayed
8752-STIVR,Female,61,No,0,0,4,Yes,27.57,No,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79,303.15,Churned
8755-IWJHN,Male,73,Yes,0,5,69,Yes,49.91,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.35,6382,Stayed
8755-OGKNA,Female,33,Yes,3,5,57,Yes,42.14,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Bank Withdrawal,19.5,1167.6,Stayed
8756-RDDLT,Female,53,No,0,0,68,No,0,PhoneServiceUserOnly,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,44.95,3085.35,Stayed
8757-TFHHJ,Male,55,No,0,0,1,Yes,38.21,No,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.8,49.8,Joined
8760-ZRHKE,Female,80,Yes,1,7,71,Yes,48.59,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,69.2,4982.5,Stayed
8761-NSOBC,Male,41,No,0,0,44,Yes,42.92,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.55,4398.15,Churned
8763-KIAFH,Female,37,Yes,0,10,27,Yes,20.96,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,Yes,Credit Card,20.55,583.3,Stayed
8766-PAFNE,Male,21,Yes,0,6,71,Yes,28.02,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.1,5564.85,Stayed
8769-KKTPH,Female,44,Yes,0,2,63,Yes,1.43,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.65,6311.2,Stayed
8773-HHUOZ,Female,20,No,0,0,17,Yes,40.55,No,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,64.7,1093.1,Churned
8774-GSBUN,Male,40,Yes,0,8,72,Yes,4.15,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Credit Card,25.4,1797.1,Stayed
8775-CEBBJ,Female,40,No,0,0,9,Yes,41.92,No,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.2,403.35,Churned
8775-ERLNB,Male,76,Yes,0,7,1,Yes,17.84,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,74.3,74.3,Joined
8775-LHDJH,Female,77,Yes,0,1,1,Yes,13.02,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,90.6,Churned
8777-MBMTS,Female,65,Yes,0,10,65,Yes,36.49,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,105.85,6725.5,Stayed
8777-PVYGU,Female,36,Yes,0,0,52,Yes,4.22,No,DSL,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,64.3,3410.6,Stayed
8778-LMWTJ,Female,28,No,0,0,9,Yes,13.05,No,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.85,708.2,Stayed
8779-QRDMV,Male,78,No,0,0,1,No,0,PhoneServiceUserOnly,DSL,No,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,39.65,39.65,Churned
8779-YIQQA,Male,38,Yes,1,10,21,Yes,18,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,One Year,No,Credit Card,19.8,350.1,Stayed
8780-IHCRN,Male,23,Yes,2,5,63,Yes,28.92,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,No,Credit Card,24.65,1574.5,Stayed
8780-IXSTS,Female,53,No,0,0,6,Yes,1.15,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,521.3,Churned
8780-RSYYU,Female,42,No,0,0,25,Yes,6,No,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,Yes,Credit Card,19.2,532.1,Stayed
8780-YRMTT,Female,64,No,0,0,66,No,0,PhoneServiceUserOnly,DSL,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Mailed Check,47.4,3177.25,Stayed
8782-LKFPK,Male,50,No,0,0,44,Yes,44.92,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.4,4063,Stayed
8782-NUUOL,Male,62,No,0,0,60,Yes,35.13,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,79,4801.1,Stayed
8784-CGILN,Female,34,No,0,0,18,Yes,36.49,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.85,1776.95,Churned
8785-CJSHH,Female,22,Yes,0,9,60,Yes,34.48,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,5985.75,Stayed
8785-EPNCG,Male,42,No,0,0,11,Yes,30.91,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,No,Credit Card,23.15,245.2,Churned
8788-DOXSU,Male,46,No,0,0,59,Yes,9.7,No,DSL,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,61.35,3645.5,Stayed
8791-GFXLZ,Male,58,No,0,0,12,Yes,44.78,No,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.05,593.05,Stayed
8792-AOROI,Female,23,Yes,0,1,8,Yes,23.68,No,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,65.5,564.35,Stayed
8799-OXZMD,Female,35,No,0,0,28,No,0,PhoneServiceUserOnly,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.75,790.7,Stayed
8800-JOOCF,Female,56,No,1,0,12,Yes,17.85,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.05,966.55,Stayed
8800-ZKRFW,Female,62,Yes,2,9,30,Yes,24.56,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.5,3242.5,Stayed
8802-UNOJF,Male,65,No,0,0,12,Yes,28.63,No,Cable,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,83.8,1029.75,Churned
8805-JNRAZ,Female,44,No,0,0,2,Yes,29.28,No,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.2,103.7,Joined
8806-EAGWC,Male,25,No,0,0,3,Yes,22.77,No,DSL,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,55.15,159.15,Churned
8807-ARQET,Female,59,No,0,0,41,No,0,PhoneServiceUserOnly,Cable,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.35,1677.85,Stayed
8807-OPMBM,Female,36,Yes,3,1,55,Yes,1.44,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Two Year,Yes,Credit Card,25.65,1388,Stayed
8808-ELEHO,Male,66,No,0,0,8,Yes,5.02,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.25,585.95,Churned
8809-RIHDD,Male,47,Yes,0,1,72,Yes,3.07,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.4,7372.65,Churned
8809-XKHMD,Male,62,Yes,0,5,72,Yes,43.84,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.55,7325.1,Stayed
8812-ZRHFP,Female,53,Yes,3,0,30,Yes,48.43,No,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,86.45,2538.05,Stayed
8815-LMFLX,Male,61,Yes,4,8,25,Yes,19.56,Yes,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,PhoneServiceUserOnly,Month-to-Month,Yes,Bank Withdrawal,-8,546.85,Stayed
